,id,vendor_id,pickup_datetime,dropoff_datetime,passenger_count,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,store_and_fwd_flag,trip_duration,dist_pickup_to_wall_street
12802,id3439426,2,2016-04-28 01:07:52,2016-04-28 01:16:19,1,-74.0120620727539,40.70730590820313,-73.97658538818358,40.64902877807617,N,507,0.09385793098390326
12834,id1185573,1,2016-03-22 08:06:56,2016-03-22 08:27:02,1,-74.00988006591797,40.70618057250977,-73.9789810180664,40.75271224975585,N,1206,0.15298172273342633
12940,id1279670,2,2016-03-23 09:14:49,2016-03-23 09:29:21,6,-74.01551055908203,40.70494079589844,-74.00695037841797,40.75146865844727,N,872,0.4652866320842399
13032,id2664409,1,2016-05-01 20:02:33,2016-05-01 20:10:34,1,-74.00994110107422,40.70970916748047,-74.00483703613281,40.723487854003906,N,481,0.28243113422660315
13057,id3357286,2,2016-03-26 11:47:42,2016-03-26 11:54:26,1,-74.0077896118164,40.705581665039055,-73.9994583129883,40.71577835083008,N,404,0.32754683945625496
13070,id1017444,2,2016-04-01 08:51:45,2016-04-01 08:56:44,1,-74.00801086425781,40.7047004699707,-74.0029296875,40.7086181640625,N,299,0.3802731825697802
13109,id2081358,2,2016-02-09 09:34:48,2016-02-09 09:51:12,2,-74.01032257080078,40.711441040039055,-74.00704956054686,40.75126647949219,N,984,0.4651048639396236
13182,id1839072,1,2016-04-13 19:12:05,2016-04-13 19:56:56,3,-74.01145172119139,40.705177307128906,-74.01144409179686,40.70480346679688,N,2691,0.2389593906148029
13316,id1714997,2,2016-01-29 15:42:32,2016-01-29 15:44:45,1,-74.00724792480467,40.70632934570313,-74.00348663330078,40.70803833007813,N,133,0.3301944462286002
13339,id2278367,2,2016-06-21 19:35:19,2016-06-21 19:43:06,1,-74.01142883300781,40.70289993286133,-74.01576232910156,40.7152214050293,N,467,0.4903572276959225
13471,id0928816,1,2016-03-10 06:32:12,2016-03-10 06:41:40,1,-74.00944519042969,40.706302642822266,-73.9902114868164,40.70252990722656,N,568,0.1679428772209679
13535,id0751000,2,2016-06-17 06:27:25,2016-06-17 06:39:38,2,-74.00698852539062,40.70973587036133,-73.9913330078125,40.750633239746094,N,733,0.43112879791656694
13681,id0889642,1,2016-02-19 22:29:52,2016-02-19 22:39:03,1,-74.01068115234375,40.711727142333984,-73.98926544189453,40.72102737426758,N,551,0.49445050706535043
13898,id0339422,1,2016-05-19 18:22:50,2016-05-19 18:28:00,1,-74.01071166992188,40.70489501953125,-74.01001739501955,40.7060661315918,N,310,0.2673597819010653
13901,id0294022,2,2016-02-07 13:14:48,2016-02-07 13:29:33,1,-74.01255798339844,40.70420837402344,-73.99014282226562,40.72803115844727,N,885,0.36889968735535783
13940,id0791711,1,2016-04-22 16:53:53,2016-04-22 17:00:40,1,-74.00827026367188,40.71128845214844,-74.01387786865234,40.7092170715332,N,407,0.4992403448615457
14002,id2824538,1,2016-05-10 08:54:01,2016-05-10 09:05:28,1,-74.0129165649414,40.7064323425293,-74.01388549804686,40.715431213378906,N,687,0.19145123987360674
14036,id2950657,2,2016-01-14 15:01:05,2016-01-14 15:06:09,1,-74.00877380371094,40.711219787597656,-74.00991821289062,40.7200584411621,N,304,0.47443128909812465
14216,id0273255,2,2016-05-30 16:37:28,2016-05-30 16:52:58,5,-74.00698852539062,40.70731735229492,-73.99853515625,40.75437927246094,N,930,0.3342991833805385
14292,id1527559,1,2016-06-14 14:17:08,2016-06-14 14:41:48,2,-74.00921630859375,40.710845947265625,-73.97547149658203,40.74530792236328,N,1480,0.422005777560466
14599,id0998668,1,2016-02-25 09:32:40,2016-02-25 10:10:20,1,-74.01069641113281,40.70930099487305,-73.96730804443358,40.76347351074219,N,2260,0.22487853154443624
14669,id3903158,2,2016-03-05 00:13:40,2016-03-05 00:30:40,1,-74.00933074951173,40.706275939941406,-73.99597930908203,40.748390197753906,N,1020,0.17723680931671215
14681,id0843605,1,2016-06-22 14:11:29,2016-06-22 14:16:18,1,-74.0075912475586,40.70499038696289,-74.00892639160156,40.70770263671875,N,289,0.38191831255496356
14688,id3859023,2,2016-03-05 10:42:28,2016-03-05 10:54:25,1,-74.00750732421875,40.70495986938477,-73.97747802734375,40.73815155029297,N,717,0.3894573443929355
14793,id2852612,1,2016-01-02 19:18:45,2016-01-02 19:29:09,2,-74.01344299316406,40.70949172973633,-73.99547576904298,40.71419143676758,N,624,0.3229904256152798
14893,id2048316,1,2016-01-07 14:33:00,2016-01-07 14:51:57,4,-74.00879669189453,40.707496643066406,-73.97923278808595,40.75802230834961,N,1137,0.18315487872027456
15045,id1883521,2,2016-01-22 16:55:39,2016-01-22 17:13:13,2,-74.01477813720702,40.70977020263672,-73.98251342773438,40.764381408691406,N,1054,0.42493774412524404
15130,id3686913,2,2016-01-30 16:34:16,2016-01-30 16:50:28,1,-74.00931549072266,40.71017456054688,-73.99880981445312,40.729316711425774,N,972,0.3494691815045856
15160,id0226153,1,2016-04-30 21:02:58,2016-04-30 21:20:59,1,-74.01069641113281,40.70319747924805,-73.99220275878906,40.725006103515625,N,1081,0.4560698668708068
15180,id2780280,1,2016-03-12 14:23:49,2016-03-12 14:37:10,1,-74.01451873779298,40.70942687988281,-74.00040435791014,40.73466873168945,N,801,0.3837550424715347
15215,id2878767,1,2016-04-09 16:34:32,2016-04-09 16:47:05,1,-74.00895690917969,40.7060546875,-73.99485015869139,40.72305679321289,N,753,0.21724674929918097
15252,id1746495,2,2016-03-23 15:28:19,2016-03-23 15:57:38,1,-74.00748443603516,40.70494842529297,-73.9905776977539,40.66833114624024,N,1759,0.3917466896864743
15266,id2805076,2,2016-03-26 13:51:24,2016-03-26 13:57:39,1,-74.01322937011719,40.70928955078125,-74.00792694091797,40.70291137695313,N,375,0.29417387396754074
15335,id0150919,2,2016-04-07 08:11:32,2016-04-07 08:31:48,3,-74.01631164550781,40.70625686645508,-73.9854965209961,40.74848556518555,N,1216,0.46682880337217275
15442,id1127086,1,2016-03-18 01:39:55,2016-03-18 01:57:12,1,-74.01133728027342,40.708255767822266,-73.99581146240234,40.74899673461913,N,1037,0.11236381773742099
15477,id0732526,2,2016-02-07 08:58:18,2016-02-07 09:00:30,1,-74.00945281982422,40.70647811889648,-74.0047378540039,40.707115173339844,N,132,0.1553363908343945
15514,id3487846,2,2016-01-26 09:36:33,2016-01-26 09:46:36,1,-74.01435852050781,40.70433044433594,-74.00529479980467,40.70671081542969,N,603,0.43734252345735863
15542,id3184156,2,2016-04-14 12:16:35,2016-04-14 12:41:11,5,-74.00641632080078,40.709659576416016,-74.01306915283203,40.705879211425774,N,1476,0.4646846027940091
15559,id0655295,1,2016-01-10 22:11:40,2016-01-10 22:19:08,1,-74.00934600830078,40.70608520507813,-74.00305938720702,40.72510147094727,N,448,0.19054385790681333
15585,id1327971,1,2016-05-25 16:27:02,2016-05-25 16:57:14,1,-74.0062026977539,40.70956039428711,-73.9947738647461,40.75460433959961,N,1812,0.47365239725350566
15761,id3989106,1,2016-06-18 10:04:52,2016-06-18 10:09:26,1,-74.00958251953125,40.7061767578125,-74.0108413696289,40.70849990844727,N,274,0.16933039860331725
15806,id3222181,2,2016-01-04 15:15:16,2016-01-04 15:26:23,1,-74.01500701904298,40.70499038696289,-74.00505065917969,40.72808074951172,N,667,0.427475187034817
15849,id2413829,1,2016-02-27 09:58:19,2016-02-27 10:10:15,1,-74.01437377929686,40.70405578613281,-73.99497985839844,40.69331741333008,N,716,0.46161807421205453
16008,id0058777,2,2016-05-31 15:27:52,2016-05-31 15:31:32,1,-74.0060806274414,40.70626068115234,-74.01274871826173,40.70178985595703,N,220,0.42657723459458186
16058,id2562957,2,2016-01-09 19:58:51,2016-01-09 20:10:53,1,-74.00938415527344,40.70684814453125,-73.9944610595703,40.72170639038085,N,722,0.14099059227102434
16122,id1082663,1,2016-03-08 05:08:13,2016-03-08 05:30:30,1,-74.0119400024414,40.70760726928711,-73.98695373535155,40.76655197143555,N,1337,0.09069894232044741
16279,id3910310,1,2016-03-26 20:57:39,2016-03-26 21:11:02,1,-74.014892578125,40.70909118652344,-73.99008178710938,40.72064208984375,N,803,0.38843479138705445
16312,id0708729,2,2016-06-05 22:24:43,2016-06-05 22:38:47,2,-74.00965118408203,40.7064208984375,-73.98595428466798,40.73515701293945,N,844,0.14619146478261472
16395,id2681026,2,2016-04-14 00:20:28,2016-04-14 00:31:50,4,-74.01016998291014,40.70368957519531,-74.01016998291014,40.70368957519531,N,682,0.40615802489853975
16519,id0746537,1,2016-05-19 12:45:37,2016-05-19 13:09:31,2,-74.00619506835938,40.7060661315918,-73.97007751464845,40.7645378112793,N,1434,0.4237423394661631
16633,id2883696,1,2016-04-06 21:18:07,2016-04-06 21:35:44,1,-74.00559997558595,40.70629119873047,-73.96535491943358,40.71696853637695,N,1057,0.4649496527135256
16670,id2933053,2,2016-04-18 07:21:52,2016-04-18 08:05:43,1,-74.00579071044923,40.7080192565918,-73.78349304199219,40.643741607666016,N,2631,0.4428632872976908
16671,id2983897,2,2016-03-09 08:50:00,2016-03-09 09:05:49,5,-74.00592803955078,40.70613098144531,-73.97219848632812,40.74555969238281,N,949,0.4429818341507728
16865,id3060266,1,2016-03-05 08:24:53,2016-03-05 08:44:42,1,-74.0094223022461,40.70640563964844,-73.96574401855469,40.76786422729492,N,1189,0.16220413916645937
16956,id3510208,1,2016-02-08 20:43:52,2016-02-08 21:09:20,1,-74.00802612304686,40.70495986938477,-73.92576599121094,40.67387390136719,N,1528,0.357990086689843
17155,id3863016,2,2016-05-28 02:34:46,2016-05-28 02:53:41,2,-74.01165771484375,40.7039794921875,-73.94100952148438,40.68429946899415,N,1135,0.3733239562743796
17174,id1973934,2,2016-06-03 09:44:23,2016-06-03 09:57:23,1,-74.00747680664062,40.71036911010742,-74.00304412841797,40.72832489013672,N,780,0.4509722768252913
17186,id2367422,1,2016-04-22 22:06:18,2016-04-22 22:39:32,1,-74.00943756103516,40.706443786621094,-73.98870086669923,40.768714904785156,N,1994,0.15862474793579015
17207,id0110645,2,2016-04-16 19:35:41,2016-04-16 19:44:19,1,-74.01054382324219,40.70332336425781,-73.98760986328125,40.71953582763672,N,518,0.44288272887019303
17211,id1072247,2,2016-03-26 17:29:50,2016-03-26 17:37:57,5,-74.00782775878906,40.70481872558594,-74.0115509033203,40.70991897583008,N,487,0.3809133583549567
17347,id1995608,1,2016-01-01 10:31:52,2016-01-01 10:37:49,4,-74.00709533691406,40.70834732055664,-73.99742126464844,40.71334457397461,N,357,0.34590910083919185
17428,id2819788,1,2016-06-28 16:41:48,2016-06-28 16:46:40,1,-74.0077133178711,40.70518112182617,-73.99944305419923,40.71399688720703,N,292,0.36015115898001127
17798,id1749508,2,2016-04-18 14:39:52,2016-04-18 15:01:57,1,-74.01116943359375,40.71105575561523,-73.98289489746094,40.75684356689453,N,1325,0.41960173311259374
17842,id2497875,1,2016-03-29 21:59:44,2016-03-29 22:10:02,1,-74.0115509033203,40.70307540893555,-74.00140380859375,40.73130416870117,N,618,0.4718884742492189
17866,id3275506,1,2016-04-27 08:55:30,2016-04-27 09:40:23,1,-74.0113754272461,40.70523071289063,-73.97166442871094,40.75482940673828,N,2693,0.23202794023846648
17949,id3870787,1,2016-02-14 12:44:37,2016-02-14 12:48:24,2,-74.0102310180664,40.70783615112305,-74.01173400878906,40.707801818847656,N,227,0.08588971749181347
18135,id3100174,2,2016-05-07 07:58:23,2016-05-07 08:04:10,1,-74.00685882568358,40.70553588867188,-74.01398468017578,40.71544647216797,N,347,0.3966287345253202
18193,id3911586,1,2016-04-15 22:17:14,2016-04-15 22:42:06,2,-74.00565338134766,40.70916366577149,-73.9776382446289,40.74631881713867,N,1492,0.49321477704998634
18425,id2085749,2,2016-06-18 19:01:55,2016-06-18 19:33:24,1,-74.01004028320312,40.7115364074707,-73.992431640625,40.75361633300781,N,1889,0.4788901330867239
18444,id2387750,1,2016-04-09 22:44:39,2016-04-09 22:49:29,1,-74.00701904296875,40.7053108215332,-73.98684692382812,40.71289825439453,N,290,0.3982138094629527
18456,id3395614,2,2016-06-10 09:52:48,2016-06-10 10:22:04,6,-74.01663970947266,40.70827102661133,-73.97773742675781,40.75638961791992,N,1756,0.49238035716724676
18520,id1157646,2,2016-03-07 06:37:47,2016-03-07 06:52:17,1,-74.00736999511719,40.70479965209961,-73.98475646972656,40.75946044921875,N,870,0.41001834228043044
18608,id2681286,2,2016-04-07 07:09:18,2016-04-07 07:27:32,1,-74.01007843017578,40.711570739746094,-73.98492431640625,40.76025772094727,N,1094,0.4821614071402624
18638,id2078912,1,2016-06-19 09:50:47,2016-06-19 09:58:14,1,-74.00670623779298,40.70824432373047,-74.0135498046875,40.71381378173828,N,447,0.3735283107950172
18668,id1858783,2,2016-06-19 15:45:52,2016-06-19 16:06:15,1,-74.00909423828125,40.71072387695313,-73.96160125732422,40.77927017211913,N,1223,0.4130807960739927
18672,id3344698,2,2016-04-22 16:00:24,2016-04-22 16:44:23,1,-74.01454162597656,40.70462036132813,-73.9748764038086,40.75823974609375,N,2639,0.4244674393995209
18769,id3517504,2,2016-01-09 13:59:39,2016-01-09 14:10:22,1,-74.0105972290039,40.70959091186523,-73.98705291748048,40.722469329833984,N,643,0.2578548493004795
18824,id1874014,1,2016-06-29 18:23:44,2016-06-29 18:46:24,1,-74.01505279541014,40.704837799072266,-73.99443054199219,40.75074768066406,N,1360,0.4408853100086017
18875,id0336981,2,2016-01-17 00:18:16,2016-01-17 00:42:36,1,-74.01177215576173,40.70762252807617,-73.92127990722656,40.76327133178711,N,1460,0.07863404465138453
18917,id2024091,2,2016-04-05 08:33:53,2016-04-05 09:08:00,1,-74.00816345214845,40.7081413269043,-73.99503326416014,40.750091552734375,N,2047,0.25351739907346155
18988,id2560092,1,2016-05-26 07:45:00,2016-05-26 08:05:47,1,-74.00845336914062,40.70552444458008,-73.97303009033203,40.75453186035156,N,1247,0.2881182202339835
19047,id0147716,2,2016-01-13 16:16:27,2016-01-13 16:44:58,1,-74.01338958740234,40.71047592163085,-73.9731216430664,40.76276779174805,N,1711,0.41006360806745734
19097,id3454092,2,2016-05-13 13:56:27,2016-05-13 14:21:53,2,-74.00933837890625,40.704368591308594,-74.00733184814453,40.72673034667969,N,1526,0.352494424097914
19163,id1730799,1,2016-04-12 15:49:58,2016-04-12 16:22:03,1,-74.00756072998048,40.70730209350585,-73.98197937011719,40.77031707763672,N,1925,0.28600357102227986
19193,id3141307,2,2016-01-06 21:16:50,2016-01-06 21:37:59,1,-74.01162719726562,40.70379638671875,-74.02455139160156,40.75070571899415,N,1269,0.39307510367281157
19422,id2003417,1,2016-04-02 21:42:40,2016-04-02 22:01:31,4,-74.01397705078125,40.70796203613281,-73.98577880859375,40.71746444702149,N,1131,0.26616297448146115
19493,id2452740,1,2016-01-28 21:38:24,2016-01-28 21:56:32,1,-74.01166534423827,40.70956802368164,-73.97708129882812,40.75200653076172,N,1088,0.2606683329653323
19555,id2733966,2,2016-01-29 23:26:32,2016-01-29 23:49:14,1,-74.0101089477539,40.705848693847656,-73.98545837402342,40.72185134887695,N,1362,0.17543857423035283
19576,id2654724,2,2016-03-12 09:53:43,2016-03-12 10:04:03,2,-74.00684356689453,40.70795822143555,-74.00253295898438,40.71992111206055,N,620,0.35440975536026775
19588,id0624444,1,2016-04-07 20:02:59,2016-04-07 20:12:15,1,-74.0074920654297,40.70491790771485,-73.98554229736328,40.71451187133789,N,556,0.3935376460483619
19753,id3148204,1,2016-01-21 20:11:18,2016-01-21 20:35:45,1,-74.01349639892578,40.704986572265625,-73.98014068603516,40.74305725097656,N,1467,0.33454392293292906
19820,id1266383,2,2016-06-08 12:11:42,2016-06-08 12:20:32,1,-74.00920104980467,40.711029052734375,-74.00885772705078,40.72284698486328,N,530,0.4416097726086045
19887,id2975956,2,2016-02-19 17:39:57,2016-02-19 18:04:53,3,-74.00965881347656,40.70524978637695,-73.99079895019531,40.746109008789055,N,1496,0.25189469358380545
19894,id3539818,1,2016-06-28 21:52:22,2016-06-28 22:02:23,1,-74.00926208496094,40.70508193969727,-73.9988021850586,40.71937561035156,N,601,0.28408272397869233
19988,id1749698,1,2016-06-23 19:19:49,2016-06-23 19:41:41,1,-74.0096206665039,40.70641326904297,-73.98993682861328,40.74388122558594,N,1312,0.14868798008935685
20102,id0412246,2,2016-04-20 21:26:33,2016-04-20 21:54:35,6,-74.0087890625,40.70689010620117,-73.97689819335938,40.78522872924805,N,1682,0.18770413510598452
20158,id3353311,1,2016-03-26 15:45:37,2016-03-26 15:55:49,1,-74.00769805908203,40.70557022094727,-74.00787353515625,40.723411560058594,N,612,0.3345945275132137
20239,id1817726,1,2016-02-11 14:45:55,2016-02-11 15:31:09,1,-74.01228332519531,40.70945739746094,-73.97107696533203,40.75774765014648,N,2714,0.26621203532984167
20303,id2228209,2,2016-02-22 22:12:26,2016-02-22 22:17:22,1,-74.01164245605469,40.70940017700195,-74.00142669677734,40.73083877563477,N,296,0.24205714230564376
20353,id3090984,2,2016-02-24 17:53:15,2016-02-24 18:03:00,1,-74.00605773925781,40.705955505371094,-73.9968490600586,40.720306396484375,N,585,0.4387469057463011
20426,id0805021,1,2016-06-07 19:23:00,2016-06-07 19:37:13,1,-74.01487731933594,40.70467758178711,-73.98226928710938,40.736194610595696,N,853,0.44090930058865146
20549,id1428005,1,2016-06-03 09:07:38,2016-06-03 09:20:03,1,-74.00734710693358,40.707332611083984,-74.00980377197266,40.72080612182617,N,745,0.3040637153604626
20633,id0227005,2,2016-04-20 19:44:47,2016-04-20 19:54:04,2,-74.01017761230467,40.70854187011719,-74.01007080078125,40.72154998779297,N,557,0.15384304170907206
20674,id2337125,2,2016-04-10 11:21:05,2016-04-10 11:34:39,1,-74.01322937011719,40.70824432373047,-73.99864196777344,40.71405792236328,N,814,0.2197281961228437
20701,id3015883,2,2016-02-01 17:01:33,2016-02-01 17:21:54,4,-74.01116180419923,40.709510803222656,-73.99236297607422,40.74871063232422,N,1221,0.24785859302173247
20915,id1425725,2,2016-01-14 18:20:22,2016-01-14 18:31:52,1,-74.00875091552734,40.70379638671875,-74.00261688232422,40.72256851196289,N,690,0.43090548507390536
20976,id3123358,1,2016-06-09 12:34:13,2016-06-09 13:15:01,2,-74.00872039794923,40.71077728271485,-73.977783203125,40.758216857910156,N,2448,0.4313822411735964
20989,id2021411,1,2016-06-09 19:53:58,2016-06-09 20:06:21,1,-74.00855255126955,40.70625686645508,-74.00332641601562,40.72722625732422,N,743,0.23271184948593243
20995,id2520490,1,2016-06-06 20:47:27,2016-06-06 20:52:45,1,-74.01014709472656,40.71117401123047,-73.99872589111328,40.71706771850585,N,318,0.43763293061634445
21036,id1271025,2,2016-06-28 09:57:39,2016-06-28 10:16:19,1,-74.00907135009766,40.70616912841797,-73.97911071777342,40.75257873535156,N,1120,0.2017416416121018
21081,id2401759,2,2016-02-17 10:25:19,2016-02-17 11:10:06,1,-74.00692749023438,40.70675277709961,-73.78245544433594,40.64421081542969,N,2687,0.34466486576139066
21082,id2370849,2,2016-05-15 08:35:30,2016-05-15 08:50:42,1,-74.00975036621094,40.711292266845696,-73.95574188232422,40.7869873046875,N,912,0.4568759382674737
21248,id0598904,2,2016-02-27 01:55:03,2016-02-27 02:15:36,1,-74.00927734375,40.71057510375977,-73.8832778930664,40.753868103027344,N,1233,0.3919808180524137
21370,id1120973,1,2016-02-17 10:33:44,2016-02-17 11:00:16,1,-74.01679992675781,40.707534790039055,-73.9713134765625,40.76061248779297,N,1592,0.49439129383160935
21416,id2197993,2,2016-01-31 14:25:56,2016-01-31 14:36:12,1,-74.01009368896483,40.71146011352539,-74.008056640625,40.74240112304688,N,616,0.4697949210519406
21666,id2900397,2,2016-05-21 23:22:53,2016-05-21 23:44:11,1,-74.0130615234375,40.704349517822266,-73.94721984863281,40.6699104309082,N,1278,0.37268139171064135
21861,id0270073,2,2016-01-14 22:23:52,2016-01-14 22:42:14,4,-74.013427734375,40.70510864257813,-73.9893798828125,40.757339477539055,N,1102,0.32043586670774327
22240,id1170148,2,2016-03-08 19:13:32,2016-03-08 19:35:04,5,-74.00647735595702,40.705970764160156,-73.9891128540039,40.7716064453125,N,1292,0.4049871496467103
22286,id2032646,2,2016-05-15 16:50:41,2016-05-15 17:16:25,1,-74.01045989990234,40.70942687988281,-73.9585952758789,40.68826675415039,N,1544,0.24143955510484888
22341,id2985678,2,2016-03-14 14:40:01,2016-03-14 14:58:51,1,-74.01094055175781,40.71031951904297,-73.9837188720703,40.749908447265625,N,1130,0.3372382157294563
22371,id0817024,1,2016-05-15 12:20:43,2016-05-15 12:44:41,1,-74.00601196289062,40.70640563964844,-73.98303985595702,40.77350616455078,N,1438,0.4281653828252329
